"3852","; Primary","; Not Applicable","Dell Mouse","0.00 Box = 0.00 No","2021-07-02 04:44:23.445448"
"3853","Hardware","Others","DELL SONICWALL COMPREHENSIVE GATEWAY SECURITY","Array","2021-07-02 04:44:23.545377"
"3854","Dell Desktop","Others","DELL USB KEYBOARD","Array","2021-07-02 04:44:23.645571"
"3855","Dell Desktop","Others","DELL USB MOUSE","Array","2021-07-02 04:44:23.745337"
"3856","Hardware","Others","DELL VOS 15 3568 (0271)I5/4GB/1TB/2GB/W10/BLK","0.00 No = 0.00 PCS","2021-07-02 04:44:23.837425"
"3857","Dell Desktop","Others","DELL VOSTRO DESKTOP 3268 I3","Array","2021-07-02 04:44:23.933424"
"3858","Hardware","; Not Applicable","DELL WIRELESS KEYBOARD AND MOUSE"," 1.00 Box =  1.00 No","2021-07-02 04:44:24.029585"
"3859","DELTA UPS","DELTA UPS","DELTA 1000VA OFFLINE UPS"," 5.00 No","2021-07-02 04:44:24.125684"
"3860","DELTA UPS","DELTA UPS","DELTA 600VA OFFLINE UPS"," 11.00 No","2021-07-02 04:44:24.221501"
"3861","DELTA UPS","DELTA UPS","DELTA EH10KVA MODEL (GES103EH3200B0)"," 1.00 No","2021-07-02 04:44:24.317446"
"3862","DELTA UPS","DELTA UPS","DELTA EH20KVA MODEL"," 2.00 No","2021-07-02 04:44:24.413408"
"3863","DELTA UPS","DELTA UPS","DELTA INX 1KVA LB MODEL"," 1.00 No","2021-07-02 04:44:24.509369"
"3864","DELTA UPS","DELTA UPS","DELTA INX 1KVA SB MODEL"," 1.00 No","2021-07-02 04:44:24.601457"
"3865","DELTA UPS","DELTA UPS","DELTA INX 2KVA LB MODEL","0.00 No","2021-07-02 04:44:24.697682"
"3866","DELTA UPS","DELTA UPS","DELTA INX 2KVA SB MODEL"," 2.00 No","2021-07-02 04:44:24.793411"
"3867","DELTA UPS","DELTA UPS","DELTA INX 3KVA LB MODEL","0.00 No","2021-07-02 04:44:24.893448"
"3868","DELTA UPS","DELTA UPS","DELTA INX 3KVA SB MODEL"," 1.00 No","2021-07-02 04:44:24.993590"
"3869","DELTA UPS","DELTA UPS","DELTA N6KVA UPS (UPS602N2004N0B0)","0.00 No","2021-07-02 04:44:25.089356"
"3870","DELTA UPS","DELTA UPS","DELTA NEW N 10KVA MODEL"," 2.00 No","2021-07-02 04:44:25.181641"
"3871","Hardware","Others","Desktop Computer Acer Veriton I5/8GB/1TB/19.05","0.00 No = 0.00 PCS","2021-07-02 04:44:25.277564"
"3872","Hardware","Others","DG 41RQ Mother Board","Array","2021-07-02 04:44:25.373799"
"3873","Networking","Molex Components","DGC-RJ1UC5-3"," 6.00 No =  6.00 PCS","2021-07-02 04:44:25.469411"
"3874","; Primary","; Not Applicable","DIARY","Array","2021-07-02 04:44:25.565425"
"3875","Primary","; Not Applicable","Digisole (Adsl+Router)","Array","2021-07-02 04:44:25.661612"
"3876","EKIN","; Not Applicable","Digital Wired Classroom Speaker","Array","2021-07-02 04:44:25.757555"
"3877","Studio","Others","DIGITEK 5HEAD WITH SOFTBOX DSBH HOLDER"," 2.00 No","2021-07-02 04:44:25.853443"
"3878","Philips","Others","Digitek Ring Light 18 inches DRL1","0.00 PCS = 0.00 No","2021-07-02 04:44:25.953656"
"3879","Studio","Others","Digitek Tripod DTR 590 VD PRO","0.00 No","2021-07-02 04:44:26.049314"
"3880","Hardware","Others","DIGITEK TRIPOD DTR 690 VDPRO FOR CAMERA"," 2.00 PCS","2021-07-02 04:44:26.141799"
"3881","Studio","Others","DIGITEK UMBRELLA","0.00 No = 0.00 PCS","2021-07-02 04:44:26.237590"
"3882","Hard Disk","Others","Discr","Array","2021-07-02 04:44:26.337647"
"3883","Finolex","Molex Components","Dish Cable","Array","2021-07-02 04:44:26.433730"
"3884","MDP BOX","Molex Components","Distribution Box 100 Pair MDP Unloaded (DCN00016)","Array","2021-07-02 04:44:26.529340"
"3885","Broadband Router","; Not Applicable","DL 4201"," 79.00 PCS =  79.00 No","2021-07-02 04:44:26.624098"
"3886","Broadband Router","; Not Applicable","DL 4304 WIRELESS N ROUTER"," 22.00 Box =  22.00 No","2021-07-02 04:44:26.724229"
"3887","Broadband Router","; Not Applicable","DL 4305 WIRELESS N ROUTER"," 8.00 PCS =  8.00 No","2021-07-02 04:44:26.820120"
"3888","Broadband Router","; Not Applicable","DL-4310 Adsl+Router (1Port)","0.00 PCS = 0.00 No","2021-07-02 04:44:26.912018"
"3889","Broadband Router","; Not Applicable","DL 4311-Adsl2+Router","0.00 PCS = 0.00 No","2021-07-02 04:44:27.008224"
"3890","Broadband Router","; Not Applicable","DL 4322 Adsl2+Router"," 32.00 PCS =  32.00 No","2021-07-02 04:44:27.103945"
"3891","Dlink","Others","DLINK CAT6 0.5 MTR PATCH CORD","0.00 No","2021-07-02 04:44:27.196187"
"3892","Dlink","; Not Applicable","D-Link Cat6 1mtr. UTP NCB -C6UGRYR1-1 Grey","0.00 No","2021-07-02 04:44:27.289470"
"3893","Networking","; Not Applicable","DLINK CAT 6 24 PORT PATCH PANEL (NPP -C61BLK241)","0.00 No = 0.00 PCS","2021-07-02 04:44:27.384212"
"3894","Dlink","; Not Applicable","D-Link Cat6 2mtr. UTP NCB-C6UBLUR1-2 Grey","0.00 No","2021-07-02 04:44:27.477518"
"3895","Dlink","; Not Applicable","D-Link Cat6 I/O Keystone Grey NKJ-C6WHI1B21","0.00 No","2021-07-02 04:44:27.572522"
"3896","Dlink","Molex Components","DLINK CCTV CAMERA WIRE 90 MTR ROLL","0.00 No","2021-07-02 04:44:27.665447"
"3897","Hardware","Others","D LINK CRIMPING TOOL","0.00 No","2021-07-02 04:44:27.760221"
"3898","Dlink","Others","Dlink DGS-1024D Switch","0.00 No","2021-07-02 04:44:27.853450"
"3899","Dlink","; Not Applicable","D-Link Face Plate - Dual NFP-0WHI21","0.00 No","2021-07-02 04:44:27.953692"
"3900","Hardware","Others","D LINK LAN TESTER","0.00 No","2021-07-02 04:44:28.046209"
"3901","Hardware","Others","DLINK PUNCHING TOOL","Array","2021-07-02 04:44:28.145698"
"3902","Blades","; Not Applicable","Doctor Blade for Use in HP CB 488A/ CB435A/CB436A","Array","2021-07-02 04:44:28.241598"
"3903","Blades","; Not Applicable","Doctor Blade for Use in HPQ7551A/11A","Array","2021-07-02 04:44:28.340140"
"3904","Blades","; Not Applicable","Doctor Blade for Use in Q2612A/C7115A","Array","2021-07-02 04:44:28.441729"
"3905","Blades","; Not Applicable","Doctor Blade for Use in Samsung ML 1710","Array","2021-07-02 04:44:28.540423"
"3906","Pen Drive","; Not Applicable","DOMAIN","Array","2021-07-02 04:44:28.640409"
"3907","Biometric","RACK","Door Status Sensor /Switch","0.00 No","2021-07-02 04:44:28.733662"
"3908","FLOOR MOUNT RACKS","RACK","Door Switch With Light (For Computer Rack)","0.00 No","2021-07-02 04:44:28.829486"
"3909","FLOOR MOUNT RACKS","RACK","Drawer Unit/600D/2U/Lock.Black","0.00 No","2021-07-02 04:44:28.925803"
"3910","LG TV","LG Commercials","DSFD","Array","2021-07-02 04:44:29.025381"
"3911","EKIN","EKIN","DTS Cabinet -All in One PC","0.00 No","2021-07-02 04:44:29.117646"
"3912","Hardware","Others","Dule Core2.7","Array","2021-07-02 04:44:29.217493"
"3913","; Primary","; Not Applicable","Dummy Item","Array","2021-07-02 04:44:29.313751"
"3914","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Duplex Adaptor SCD OM3  18282-0035","0.00 No = 0.00 PCS","2021-07-02 04:44:29.409522"
"3915","Molex LIU / Duplex Adaptor /Pigtails","Molex Components","Duplex Adaptor SC OM1/2 (18282-0033)","Array","2021-07-02 04:44:29.509539"
"3916","DRUM","; Not Applicable","Dura Opc Drum for Use in Hp 2612A","Array","2021-07-02 04:44:29.609602"
"3917","DRUM","; Not Applicable","Dura Opc Drum for Use in HP C7115A","Array","2021-07-02 04:44:29.709465"
"3918","DRUM","; Not Applicable","Dura Opc Drum for Use in HP CB488A/36A","Array","2021-07-02 04:44:29.808177"
"3919","DRUM","; Not Applicable","Dura Opc Drum for Use in HP Q 5949A","Array","2021-07-02 04:44:29.909957"
"3920","DRUM","; Not Applicable","Dura OPC Durm for Use in Samsung 1710","Array","2021-07-02 04:44:30.008190"
"3921","DRUM","; Not Applicable","Dura Opc Durm for Use in Samsung ML1610","Array","2021-07-02 04:44:30.113728"
"3922","Hardware","Others","DVD R/W Samsang Sata","Array","2021-07-02 04:44:30.213613"
"3923","Hardware","Others","Dvd R/W Sony","Array","2021-07-02 04:44:30.313565"
"3924","Hardware","; Not Applicable","DVD WRITER ASUS SATA","0.00 No","2021-07-02 04:44:30.409470"
"3925","Dvd Writer","; Not Applicable","Dvd Writer Black (Samsung)","Array","2021-07-02 04:44:30.513901"
"3926","Hardware","Others","DVI TO VGA CONVERTOR","0.00 No","2021-07-02 04:44:30.612230"
"3927","HIKVISION","Others","DVR POWER SUPPLY UNIT","0.00 No","2021-07-02 04:44:30.708302"
"3928","Hardware","Others","E","Array","2021-07-02 04:44:30.812094"
"3929","Hardware","Others","Eaton 9145 Model 2 KVA IN Online UPS System","0.00 No = 0.00 PCS","2021-07-02 04:44:30.908687"
"3930","Hardware","Others","EATON 9E MODEL 1KVA  UPS SYSTEM","0.00 No = 0.00 PCS","2021-07-02 04:44:31.004002"
"3931","Hardware","Others","E CART LOADER MODEL ATLANTIS","Array","2021-07-02 04:44:31.108029"
"3932","Hardware","; Not Applicable","ECHO DOT (3RD GEN )-SMART SPEAKER WITH ALEXA"," 2.00 No =  2.00 PCS","2021-07-02 04:44:31.201385"
"3933","Edimax","Others","Edimax Wl 7186 Adsl Modem","0.00 Box = 0.00 PCS","2021-07-02 04:44:31.296134"
"3934","Hardware","Others","Educational Pendrives CBSE Board Class 6to10 Th Eng","Array","2021-07-02 04:44:31.396061"
"3935","Audio Video Solutions","Others","Educational Pendrives RBSE Board Class 1 to 12 Th 1"," 1.00 No","2021-07-02 04:44:31.489444"
"3936","Suvira Screens and Stand","Suvira Screens and Stand","EDU Motorised 4x6 Projector Screen"," 2.00 No","2021-07-02 04:44:31.584129"
"3937","Suvira Screens and Stand","Suvira Screens and Stand","EDU Motorised 6x8 Projector Screen"," 1.00 No","2021-07-02 04:44:31.676296"
"3938","EKIN Camera","EKIN","EKIN-1010 DESKTOP VIDEO CAMERA","0.00 No = 0.00 PCS","2021-07-02 04:44:31.769382"
"3939","EKIN Thin Client","EKIN","EKIN 200","0.00 PCS = 0.00 No","2021-07-02 04:44:31.864186"
"3940","EKIN Camera","EKIN","EKIN 2000 DOCUMENT CAMERA","0.00 No","2021-07-02 04:44:31.957589"
"3941","EKIN Camera","EKIN","EKIN 2200-PORTABLE SCANNER","0.00 No = 0.00 PCS","2021-07-02 04:44:32.050510"
"3942","EKIN Thin Client","EKIN","EKIN 300E (2GB/32GB) WITH DEMO","0.00 No = 0.00 PCS","2021-07-02 04:44:32.145499"
"3943","EKIN Thin Client","Others","EKIN 300E (2GB/32GB) WITH WINDOWS","0.00 No = 0.00 PCS","2021-07-02 04:44:32.241434"
"3944","EKIN Thin Client","EKIN","Ekin 300e 4/64","0.00 No","2021-07-02 04:44:32.337554"
"3945","EKIN Thin Client","EKIN","EKIN 300E (4GB 120GB SSD)","Array","2021-07-02 04:44:32.436323"
"3946","EKIN Thin Client","EKIN","EKIN 300WE/A","Array","2021-07-02 04:44:32.540081"
"3947","EKIN Thin Client","EKIN","EKIN 300WE/A 4GB/32GB","Array","2021-07-02 04:44:32.636094"
"3948","EKIN Camera","EKIN","EKIN 7300 VIDEO CONFERENCING CAMERA","0.00 PCS = 0.00 No","2021-07-02 04:44:32.729468"
"3949","EKIN Interactive Board","EKIN","EKIN-IWB7900 /EKIN Interactive White Board","0.00 No = 0.00 PCS","2021-07-02 04:44:32.824176"
"3950","EKIN Thin Client","EKIN","EKIN-IWB7900 /EKIN Interactive White Board (GST 28%","Array","2021-07-02 04:44:32.928267"
"3951","; Primary","EKIN","Ekin Projector","Array","2021-07-02 04:44:33.025431"
"3952","Hardware","Others","EKIN SMART CLASS BASIC","0.00 No","2021-07-02 04:44:33.117697"
"3953","EKIN","EKIN","EKIN VC Setup Camera 1010","Array","2021-07-02 04:44:33.216085"
"3954","EKIN","EKIN","Ekin Zero Client (Adapter 5V-2MP)","Array","2021-07-02 04:44:33.313712"
"3955","EKIN Thin Client","EKIN","Ekin Zero Client (Ekin 550)","0.00 No = 0.00 PCS","2021-07-02 04:44:33.408395"
"3956","; Primary","; Not Applicable","Electric Kettle","Array","2021-07-02 04:44:33.508598"
"3957","FORTINET RENEWAL","Fortinet Renewal","EMS RENEWAL (FORTINET)","0.00 No = 0.00 PCS","2021-07-02 04:44:33.601699"
"3958","Enson","; Not Applicable","En2050 Enson Thin Clint"," 3.00 No","2021-07-02 04:44:33.697591"
"3959","END POINT SECURITY","Quick Heal EPS","End Point Security Total Regular 10 User for 1 Yr"," 1.00 Box =  10.00 URS","2021-07-02 04:44:33.792149"
"3960","Quick Heal Total Security Admin Console","Quick Heal EPS","End Point Security Total Standard Upgrade","Array","2021-07-02 04:44:33.889667"
"3961","Enjay Card","Others","Enjay  Card","Array","2021-07-02 04:44:33.985633"
"3962","Enjay Card","Others","Enjay Card PNP (Exp.Os)","0.00 PCS = 0.00 No","2021-07-02 04:44:34.080085"
"3963","EKIN Thin Client","EKIN","Enjay Emp.1000 Mini","Array","2021-07-02 04:44:34.176359"
"3964","Enjay Ensight","; Not Applicable","Enjay Ensight (Point)","Array","2021-07-02 04:44:34.276137"
"3965","Primary","; Not Applicable","Enjay Impression 2500","Array","2021-07-02 04:44:34.373769"
"3966","EKIN Thin Client","EKIN","Enjay Impression Gold","Array","2021-07-02 04:44:34.476285"
"3967","Enjay Card","Others","Enjay PNP Ad OS","Array","2021-07-02 04:44:34.580309"
"3968","EKIN Thin Client","EKIN","Enjay RAM","Array","2021-07-02 04:44:34.681718"
"3969","Enjay Card","Others","Enjay Store Vault-2 with Pro OS","Array","2021-07-02 04:44:34.784464"
"3970","EKIN Thin Client","EKIN","Enjay Thinclient Ec2","Array","2021-07-02 04:44:34.888291"
"3971","EKIN Thin Client","EKIN","Enjay Ts Pro","Array","2021-07-02 04:44:34.988081"
"3972","EKIN Thin Client","EKIN","Enjay Ultraminipc V L X","0.00 PCS = 0.00 No","2021-07-02 04:44:35.084165"
"3973","EKIN Thin Client","EKIN","Enjay Untra MiniPC(ULX)","Array","2021-07-02 04:44:35.196067"
"3974","Hardware","Others","Ensone LAN Device","Array","2021-07-02 04:44:35.292142"
"3975","Hardware","Others","Enter Mouse Usb","Array","2021-07-02 04:44:35.395969"
"3976","Quick Heal EPS","Quick Heal EPS","EPS Business Compliance Pack Regular","Array","2021-07-02 04:44:35.500207"
"3977","Quick Heal EPS","Quick Heal EPS","EPS Cloud Advanced Regular Pre for 1 Yr","0.00 No = 0.00 URS","2021-07-02 04:44:35.596003"
"3978","Quick Heal EPS","Quick Heal EPS","EPS Cloud Advanced -Regular Upgrade CU1IRUP","0.00 No = 0.00 URS","2021-07-02 04:44:35.692084"
"3979","Quick Heal EPS","Quick Heal EPS","EPS Cloud Premium -Regular Pre CU1BPR","Array","2021-07-02 04:44:35.795927"
"3980","Epson Printer","; Not Applicable","Epson Dmp Lq50"," 2.00 PCS =  2.00 No","2021-07-02 04:44:35.892190"
"3981","Epson Printer","; Not Applicable","Epson Dmplx310","Array","2021-07-02 04:44:35.992045"
"3982","Epson Printer","; Not Applicable","EPSON PRINTER L210","Array","2021-07-02 04:44:36.100110"
"3983","Epson Printer","; Not Applicable","EPSON PRINTER L300","Array","2021-07-02 04:44:36.208004"
"3984","; Primary","; Not Applicable","Epson Printer L3110 Epil","0.00 No","2021-07-02 04:44:36.303981"
"3985","EPSON","Others","EPSON PROJECTOR EB-530","0.00 Box","2021-07-02 04:44:36.399963"
"3986","; Primary","Suvira Screens and Stand","Epson S41-Svga Projector","0.00 PCS","2021-07-02 04:44:36.496086"
"3987","EPSON","Others","EPSON -W05 WXGA","Array","2021-07-02 04:44:36.596057"
"3988","Quick Heal EPS","Quick Heal EPS","EPS Total Standard Additional","Array","2021-07-02 04:44:36.700254"
"3989","Quick Heal EPS","Quick Heal EPS","EPS Total Standard Upgrade","Array","2021-07-02 04:44:36.800334"
"3990","ETHERNET SWITHCES","AIRPRO","ES1108 S PORTS 10/100 UNWANAGED DESKTOP SWITCH","-2.00 No = -2.00 PCS","2021-07-02 04:44:36.895972"
"3991","ETHERNET SWITHCES","AIRPRO","ES1116  16 Port 10/100m Ethernet Switch"," 3.00 No =  3.00 PCS","2021-07-02 04:44:36.992041"
"3992","CAMERA POE SWITCH","AIRPRO","ES1208H 4POE+4-10/100 Port -Camera","0.00 No = 0.00 PCS","2021-07-02 04:44:37.088017"
"3993","CAMERA POE SWITCH","AIRPRO","ES1224 Poe Switch Ethernet 10/100 Camera 24 Port","Array","2021-07-02 04:44:37.191952"
"3994","ACCESS POINT POE SWITCH","AIRPRO","ES1408  8 Port 10/100 POE Switch -24 V POE","0.00 No = 0.00 PCS","2021-07-02 04:44:37.288113"
"3995","Eset","Others","Eset Endpoint Protection Advanced 3 Yrs","Array","2021-07-02 04:44:37.395580"
"3996","Eset","Others","Eset Endpoint Protection Advanced 3 Yrs (Enlargeme","Array","2021-07-02 04:44:37.491701"
"3997","Eset","Others","Eset EPS 10 User for 1 Year","Array","2021-07-02 04:44:37.603462"
"3998","Eset","Others","Eset EPS 5 User for 1 Year","Array","2021-07-02 04:44:37.724120"
"3999","Eset","Others","Eset EPS 8 User for 1 Year","Array","2021-07-02 04:44:37.823966"
"4000","Eset","Others","ESET EPS BUSINESS 25 USERS FOR 1 YR SUBSCRIPTION","0.00 No = 0.00 URS","2021-07-02 04:44:37.919558"
"4001","Eset","Eset","Eset Family Pack Internet Security 3 Users for 1 Yr","0.00 No","2021-07-02 04:44:38.015657"
"4002","Eset","Eset","Eset Family Pack Internet Security 3 Users for 3 Yr","0.00 No","2021-07-02 04:44:38.108193"
"4003","Eset","Eset","Eset Family Pack Internet Security 5 Users for 1 Yr","0.00 No","2021-07-02 04:44:38.203594"
"4004","Eset","Eset","Eset Family Pack Internet Security 5 Users for 3 Yr","0.00 No","2021-07-02 04:44:38.299469"
"4005","Eset","Eset","Eset File Security Windows Server for 1 Yr","0.00 No","2021-07-02 04:44:38.392210"
"4006","Eset","Eset","Eset File Security Windows Server for 3 Yrs","0.00 No","2021-07-02 04:44:38.487661"
"4007","Eset","Eset","Eset Internet Security 1 User for 1 Yr","0.00 No","2021-07-02 04:44:38.580202"
"4008","Eset","Eset","Eset Internet Security 5 Users for 1 Yr","0.00 No","2021-07-02 04:44:38.675541"
"4009","Eset","Eset","Eset Internet Security 5 Users for 3 Yrs","0.00 No","2021-07-02 04:44:38.767953"
"4010","Eset","Eset","Eset NOD32 1 User for 1 Yr","0.00 No","2021-07-02 04:44:38.863405"
"4011","Eset","Eset","Eset NOD32 1 User for 3 Yr","0.00 No","2021-07-02 04:44:38.955427"
"4012","Eset","Eset","Eset NOD32 5 Users for 1 Yr","0.00 No","2021-07-02 04:44:39.048039"
"4013","Eset","Eset","Eset NOD32 5 Users for 3 Yrs","0.00 No","2021-07-02 04:44:39.143545"
"4014","Eset","Others","Eset Nod32 Antivirus 10 User Pack","0.00 PCS","2021-07-02 04:44:39.236247"
"4015","Eset","Eset","Eset Small Business Security 10 User for 1 Yr","0.00 No = 0.00 PCS","2021-07-02 04:44:39.328006"
"4016","Eset","Eset","Eset Small Business Security 10 User for 3 Yrs","0.00 No = 0.00 PCS","2021-07-02 04:44:39.424181"
"4017","Eset","Eset","Eset Small Business Security 25 Users for 1 Yr","0.00 No = 0.00 PCS","2021-07-02 04:44:39.520289"
"4018","Eset","Eset","Eset Small Business Security 25 Users for 3 Yrs","0.00 No = 0.00 PCS","2021-07-02 04:44:39.616070"
"4019","Eset","Eset","Eset Small Business Security 5 User for 1 Yr","0.00 No = 0.00 PCS","2021-07-02 04:44:39.712108"
"4020","Eset","Eset","Eset Small Business Security 5 User for 3 Yrs","0.00 No = 0.00 PCS","2021-07-02 04:44:39.808223"
"4021","Eset","Others","ESET SMART SECURITY 3 MONTH LICENSE (LR1)"," 5.00 No =  40.00 URS","2021-07-02 04:44:39.904292"
"4022","Eset","Others","Eset Smart Security 5user 1year","0.00 Box = 0.00 URS","2021-07-02 04:44:40.000248"
"4023","Hardware","Others","Everday LED Emergency Light","0.00 No = 0.00 PCS","2021-07-02 04:44:40.096228"
"4024","Air Pro","AIRPRO","Ews100 (Edge-Core)","-1.00 Box = -1.00 PCS","2021-07-02 04:44:40.192090"
"4025","DELTA UPS","Others","Exide -12V/26AH SMF Battery","0.00 No","2021-07-02 04:44:40.288175"
"4026","Audio Video Solutions","Others","EyeRIS IX CYBERNETYX Device with Board","0.00 No","2021-07-02 04:44:40.384052"
"4027","Audio Video Solutions","Others","EyeRIS IX (T) Computer Input Device"," 1.00 No","2021-07-02 04:44:40.480207"
"4028","Hardware","AIRPRO","F","Array","2021-07-02 04:44:40.579659"
"4029","FLOOR MOUNT RACKS","RACK","FAN CANOPY /600X600","Array","2021-07-02 04:44:40.679971"
"4030","FORTINET FRESH","Fortinet Fresh","FAZ-200F 3 years 24x7 Forticare Support","Array","2021-07-02 04:44:40.776131"
"4031","FORTINET FRESH","Fortinet Fresh","FAZ-200F ANALYZER","0.00 No = 0.00 PCS","2021-07-02 04:44:40.872095"
"4032","FORTINET RENEWAL","; Not Applicable","FC-10-00119-950-02-12 SUPPORT","Array","2021-07-02 04:44:40.972160"
"4033","FORTINET FRESH","Fortinet Fresh","FC-10-L200F-247-02-36 24X7 FORTICARE CONTRACT 3 YRS","0.00 No = 0.00 PCS","2021-07-02 04:44:41.068279"
"4034","AP Cable","Molex Components","FC PC SM Duplex Patch Cord 5 Mtr","Array","2021-07-02 04:44:41.168051"
"4035","Hardware","Others","F&D  F-6000 Computer Speaker 5.1","Array","2021-07-02 04:44:41.268084"
"4036","FORTINET RENEWAL","Fortinet Renewal","FG100D 8x5 Forticare Plus NGFW Renewal","Array","2021-07-02 04:44:41.368046"
"4037","FORTINET FRESH","Fortinet Fresh","FG100D Three Year 24x7 Bundle Appliance","Array","2021-07-02 04:44:41.468054"
"4038","FORTINET RENEWAL","Fortinet Renewal","FG100 E 1year 24x7 Bundle Suscription Renewal","0.00 No = 0.00 PCS","2021-07-02 04:44:41.564257"
"4039","FORTINET FRESH","Fortinet Fresh","FG100 E 1year 8*5 Bundle Suscription Appliance"," 1.00 No =  1.00 PCS","2021-07-02 04:44:41.664395"
"4040","FORTINET RENEWAL","Fortinet Renewal","FG100 E 1year 8*5 Bundle Suscription Renewal","Array","2021-07-02 04:44:41.768258"
"4041","; Primary","Fortinet Fresh","FG-100 E 24X7 FOR  5 YEAR","0.00 PCS","2021-07-02 04:44:41.864369"
"4042","FORTINET FRESH","Fortinet Fresh","FG100E  Bundle Hardware Plus 24x7 Forti for 5 Yrs","0.00 No = 0.00 PCS","2021-07-02 04:44:41.960003"
"4043","FORTINET FRESH","Fortinet Fresh","FG-100EF APPLIANCE 24X7","0.00 No","2021-07-02 04:44:42.054218"
"4044","FORTINET FRESH","Fortinet Fresh","FG-100E-FORTAPPLIANCE","Array","2021-07-02 04:44:42.158256"
"4045","FORTINET FRESH","Fortinet Fresh","FG100EF Subscription License 24x7 for 3 Yrs","0.00 No","2021-07-02 04:44:42.254223"
"4046","FORTINET FRESH","Fortinet Fresh","FG100E One Year License 24x7"," 5.00 No","2021-07-02 04:44:42.350346"
